;R	G	B	Name
1	1	0.44978	2
1	1	0.44978	2
1	1	0.44978	2
1	1	0.44978	2
1	1	0.44541	2
1	1	0.44978	2
1	1	0.44737	2
1	1	0.44978	2
1	1	0.44541	2
1	1	0.4467	2
0.90323	0.90323	0.44396	2
0.89401	0.88062	0.45233	2
0.89862	0.89496	0.44463	2
0.89862	0.89276	0.44724	2
0.90323	0.90323	0.44325	2
0.89401	0.88342	0.44914	2
0.89401	0.88062	0.4522	2
0.89862	0.89862	0.44426	2
0.89862	0.89442	0.44511	2
0.90323	0.90323	0.44325	2
0.84091	0.79305	0.32885	2
0.83636	0.78141	0.33717	2
0.83636	0.7821	0.33636	2
0.84091	0.78947	0.33169	2
0.84091	0.78901	0.33234	2
0.84091	0.79305	0.32885	2
0.83636	0.78269	0.33542	2
0.83636	0.7839	0.3327	2
0.84091	0.79175	0.32967	2
0.83182	0.77485	0.34049	2
0.89224	0.85759	0.44179	2
0.91379	0.89074	0.44114	2
0.90086	0.86911	0.44266	2
0.90517	0.87491	0.44253	2
0.90948	0.88407	0.44117	2
0.90086	0.87058	0.44057	2
0.90086	0.86904	0.44266	2
0.88793	0.85271	0.4401	2
0.88793	0.85258	0.44014	2
0.89224	0.8576	0.44195	2
0.74561	0.71648	0.38624	2
0.75	0.72794	0.375	2
0.74561	0.71912	0.38002	2
0.75	0.72491	0.37996	2
0.75877	0.74339	0.36401	2
0.75877	0.7449	0.36113	2
0.75877	0.74514	0.35993	2
0.74561	0.71604	0.38748	2
0.75877	0.7449	0.36113	2
0.74561	0.71945	0.37935	2
0.89823	0.87969	0.45792	2
0.90708	0.90708	0.44058	2
0.90708	0.90708	0.44558	2
0.90265	0.89915	0.44653	2
0.89823	0.87708	0.46104	2
0.90265	0.89073	0.45532	2
0.90708	0.90708	0.43774	2
0.90265	0.8946	0.45133	2
0.90265	0.88825	0.45598	2
0.90708	0.90708	0.44447	2
0.90367	0.85822	0.40377	2
0.90826	0.87114	0.38865	2
0.90826	0.87293	0.38615	2
0.89908	0.853	0.40753	2
0.90367	0.85812	0.40258	2
0.90367	0.85827	0.40427	2
0.90826	0.87425	0.38358	2
0.90826	0.87835	0.37982	2
0.90367	0.86417	0.39022	2
0.90367	0.86459	0.39011	2
0.90517	0.87133	0.43817	2
0.89655	0.86144	0.43571	2
0.89224	0.85578	0.43646	2
0.89655	0.86115	0.43629	2
0.90948	0.87949	0.43702	2
0.88793	0.8503	0.43631	2
0.90517	0.87288	0.43698	2
0.90948	0.87924	0.43765	2
0.90948	0.87936	0.43753	2
0.89655	0.86055	0.43831	2
0.99263	1	0.98378	8
0.99459	1	0.98378	8
0.98847	1	0.97838	8
0.99392	1	0.98378	8
0.99674	1	0.98913	8
0.9973	1	0.98919	8
0.99171	1	0.98343	8
0.98919	1	0.97838	8
0.99351	1	0.98378	8
0.99392	1	0.98378	8
1	1	1	8
1	1	1	8
1	1	1	8
1	1	1	8
1	1	1	8
1	1	1	8
1	1	1	8
1	1	1	8
1	1	1	8
1	1	1	8
0.9144	0.97895	0.88213	8
0.90592	0.98947	0.88503	8
0.91568	0.98947	0.88885	8
0.90911	0.97895	0.88001	8
0.91183	0.98421	0.88468	8
0.91183	0.98421	0.88468	8
0.91142	0.98421	0.88412	8
0.91182	0.96842	0.87645	8
0.91066	0.97368	0.87915	8
0.90913	0.98947	0.88618	8
0.72603	0.72603	0.11786	2
0.72603	0.72603	0.11668	2
0.73059	0.73059	0.11386	2
0.73059	0.73059	0.11583	2
0.72603	0.72603	0.11668	2
0.73516	0.73516	0.11377	2
0.72146	0.72146	0.11827	2
0.73059	0.73059	0.11386	2
0.72603	0.72603	0.11734	2
0.73516	0.73516	0.11383	2
0.89872	0.9108	0.29493	2
0.92455	0.94366	0.28759	2
0.89823	0.9108	0.29077	2
0.92455	0.94366	0.28759	2
0.89823	0.9108	0.29077	2
0.89554	0.9061	0.29353	2
0.91022	0.92488	0.29093	2
0.89548	0.9061	0.29353	2
0.89425	0.9061	0.29353	2
0.89542	0.9061	0.29353	2
1	0.65321	0.16596	4
1	0.65596	0.16596	4
1	0.65598	0.1617	4
1	0.65743	0.1617	4
1	0.65482	0.1617	4
1	0.65298	0.1681	4
1	0.65893	0.1617	4
1	0.65532	0.16596	4
1	0.65632	0.16596	4
1	0.65387	0.16596	4
1	0.63372	0.16456	4
1	0.63177	0.16456	4
1	0.63368	0.16087	4
1	0.62835	0.16878	4
1	0.63013	0.16878	4
1	0.63177	0.16456	4
1	0.63002	0.16456	4
1	0.62825	0.16878	4
1	0.62825	0.16878	4
1	0.62825	0.16878	4
1	0.66007	0.18333	4
1	0.65357	0.19167	4
1	0.6518	0.19583	4
1	0.65477	0.19167	4
1	0.66065	0.18333	4
1	0.65299	0.19167	4
1	0.65153	0.19583	4
1	0.65653	0.1875	4
1	0.65357	0.19167	4
1	0.6553	0.1875	4
1	0.65395	0.2	4
1	0.65203	0.2125	4
1	0.65699	0.19831	4
1	0.65365	0.20833	4
1	0.65	0.2125	4
1	0.65317	0.20833	4
1	0.65714	0.2	4
1	0.65	0.2125	4
1	0.65	0.2125	4
1	0.65215	0.20833	4
1	0.68956	0.23207	4
1	0.68908	0.23207	4
1	0.68972	0.23207	4
1	0.68757	0.23629	4
1	0.68622	0.24051	4
1	0.68797	0.22363	4
1	0.69024	0.21941	4
1	0.68894	0.22785	4
1	0.68945	0.22363	4
1	0.68858	0.23629	4
1	0.63653	0.18026	4
1	0.63604	0.17167	4
1	0.63646	0.17597	4
1	0.63589	0.17597	4
1	0.63657	0.18026	4
1	0.63862	0.17167	4
1	0.63646	0.17597	4
1	0.63646	0.17597	4
1	0.64042	0.17167	4
1	0.63604	0.17167	4
0.72034	0.5445	0.089385	2
0.71186	0.53768	0.092542	2
0.71186	0.53749	0.092669	2
0.71186	0.53773	0.091052	2
0.72458	0.54845	0.087533	2
0.72458	0.54884	0.086585	2
0.72458	0.54857	0.087449	2
0.70763	0.53412	0.092474	2
0.71186	0.53765	0.09245	2
0.72881	0.55337	0.085503	2
0.75314	0.56793	0.094142	2
0.75314	0.56803	0.094142	2
0.74059	0.55614	0.096981	2
0.75732	0.57166	0.093689	2
0.74477	0.55996	0.095975	2
0.74895	0.56402	0.094565	2
0.75314	0.56803	0.094142	2
0.74477	0.55994	0.095818	2
0.74895	0.56358	0.094989	2
0.74895	0.56335	0.095321	2
0.69492	0.52924	0.099274	2
0.70763	0.54123	0.096212	2
0.69915	0.53301	0.098196	2
0.69915	0.53281	0.098472	2
0.70763	0.5409	0.096304	2
0.69915	0.53282	0.09875	2
0.69068	0.52526	0.10054	2
0.69492	0.52904	0.099274	2
0.70339	0.53662	0.09758	2
0.69492	0.52858	0.10087	2
0.68085	0.51849	0.084264	2
0.67234	0.51091	0.087155	2
0.68085	0.51884	0.082647	2
0.68085	0.51873	0.083941	2
0.68085	0.51884	0.082647	2
0.6766	0.51441	0.087617	2
0.6766	0.51448	0.087451	2
0.68511	0.52304	0.081868	2
0.6766	0.51425	0.086233	2
0.68511	0.523	0.082419	2
0.73932	0.56067	0.085718	2
0.7265	0.54898	0.090408	2
0.74359	0.5645	0.084021	2
0.74359	0.56403	0.085203	2
0.73932	0.56047	0.085967	2
0.7265	0.54868	0.090812	2
0.74359	0.56425	0.084379	2
0.74786	0.56832	0.083538	2
0.74359	0.56422	0.084499	2
0.73504	0.55678	0.088391	2
0.68085	0.518	0.086457	2
0.68936	0.52566	0.085704	2
0.67234	0.51024	0.090432	2
0.67234	0.51023	0.090653	2
0.6766	0.51392	0.088444	2
0.66809	0.50653	0.091103	2
0.6766	0.51362	0.089897	2
0.6766	0.51355	0.089615	2
0.68085	0.51714	0.087407	2
0.6766	0.51374	0.088734	2
0.69231	0.52775	0.086026	2
0.68803	0.52391	0.088462	2
0.70085	0.53523	0.084586	2
0.69231	0.52755	0.088192	2
0.69658	0.53136	0.085998	2
0.68376	0.51995	0.091527	2
0.68803	0.52362	0.089406	2
0.69658	0.53123	0.086048	2
0.69658	0.5314	0.085922	2
0.70085	0.53528	0.084103	2
0.069459	0.16412	0.44156	3
0.068543	0.16401	0.45455	3
0.068783	0.16414	0.45022	3
0.069006	0.16323	0.44589	3
0.068543	0.16401	0.45455	3
0.069293	0.16432	0.44589	3
0.069264	0.16392	0.44156	3
0.068857	0.1642	0.45022	3
0.068871	0.16447	0.45455	3
0.069441	0.1645	0.44589	3
0.041242	0.11383	0.37118	3
0.039592	0.11201	0.37118	3
0.037991	0.11152	0.37991	3
0.037977	0.11062	0.37555	3
0.03885	0.11165	0.37555	3
0.043154	0.11508	0.36681	3
0.039769	0.11227	0.37118	3
0.042874	0.11486	0.36681	3
0.039343	0.11243	0.37555	3
0.038408	0.11112	0.37555	3
0.13332	0.26051	0.59483	3
0.13242	0.25879	0.59052	3
0.13179	0.25464	0.57328	3
0.13382	0.26341	0.60776	3
0.13446	0.26306	0.60345	3
0.13208	0.25498	0.57328	3
0.13278	0.25754	0.5819	3
0.1341	0.26274	0.60345	3
0.13202	0.25579	0.57759	3
0.13194	0.25654	0.5819	3
0.14266	0.27115	0.59919	3
0.14232	0.27004	0.59514	3
0.14141	0.26686	0.583	3
0.13911	0.26057	0.56275	3
0.14166	0.26709	0.583	3
0.14142	0.26749	0.58704	3
0.14133	0.26678	0.583	3
0.14199	0.26964	0.59514	3
0.13935	0.26077	0.56275	3
0.14079	0.26482	0.5749	3
0.038999	0.085397	0.29032	3
0.035806	0.083157	0.29839	3
0.035335	0.082449	0.29839	3
0.035335	0.082449	0.29839	3
0.037846	0.084872	0.29435	3
0.03595	0.083275	0.29839	3
0.036644	0.083903	0.29839	3
0.03647	0.08376	0.29839	3
0.038731	0.085923	0.29435	3
0.035335	0.082449	0.29839	3
0.039488	0.082787	0.28629	3
0.043424	0.086201	0.28226	3
0.0444	0.087215	0.28226	3
0.03964	0.082912	0.28629	3
0.039589	0.083578	0.29032	3
0.040899	0.084203	0.28629	3
0.042339	0.085181	0.28226	3
0.039589	0.083578	0.29032	3
0.041558	0.084978	0.28629	3
0.04373	0.086452	0.28226	3
0.038845	0.084422	0.28745	3
0.040486	0.08547	0.2834	3
0.037822	0.083587	0.28745	3
0.035931	0.081344	0.28745	3
0.035938	0.082023	0.2915	3
0.039916	0.084867	0.2834	3
0.038822	0.083876	0.2834	3
0.03512	0.081039	0.2915	3
0.034806	0.08078	0.2915	3
0.034806	0.08078	0.2915	3
0.047281	0.11546	0.35246	3
0.04457	0.11339	0.35656	3
0.043982	0.11325	0.36066	3
0.044019	0.11252	0.35656	3
0.04763	0.11582	0.35246	3
0.045606	0.11434	0.35656	3
0.043279	0.11227	0.36066	3
0.044971	0.1137	0.35656	3
0.046478	0.11447	0.35246	3
0.043122	0.11215	0.36066	3
0.059781	0.1091	0.32489	3
0.059255	0.10805	0.32068	3
0.059072	0.10804	0.32489	3
0.05782	0.10668	0.32489	3
0.060127	0.10922	0.32068	3
0.060417	0.10945	0.32068	3
0.05879	0.10781	0.32489	3
0.056315	0.10481	0.32489	3
0.060127	0.10922	0.32068	3
0.057576	0.10618	0.32489	3
0.091047	0.13842	0.34685	3
0.099099	0.14523	0.34234	3
0.096997	0.14322	0.34234	3
0.098482	0.14454	0.34234	3
0.091047	0.13842	0.34685	3
0.094802	0.14122	0.34234	3
0.093742	0.14083	0.34685	3
0.094439	0.14092	0.34234	3
0.097151	0.14335	0.34234	3
0.094595	0.14162	0.34685	3
0.060961	0.10747	0.32143	3
0.059694	0.10622	0.32143	3
0.060961	0.10747	0.32143	3
0.060811	0.10722	0.32143	3
0.063393	0.10904	0.31696	3
0.057692	0.10423	0.32143	3
0.060811	0.10735	0.32143	3
0.063393	0.10898	0.31696	3
0.063393	0.10904	0.31696	3
0.057692	0.10423	0.32143	3
0.051931	0.10535	0.33047	3
0.051775	0.10473	0.32618	3
0.051984	0.10545	0.33047	3
0.052312	0.10545	0.32618	3
0.051502	0.10464	0.33047	3
0.052189	0.10535	0.32618	3
0.0512	0.10423	0.33047	3
0.051636	0.10494	0.33047	3
0.051502	0.10432	0.32618	3
0.051761	0.10504	0.33047	3
0.053567	0.10587	0.32627	3
0.053634	0.10606	0.32627	3
0.052993	0.10507	0.32203	3
0.052779	0.10487	0.32627	3
0.052503	0.10442	0.32627	3
0.053567	0.10587	0.32627	3
0.053114	0.10534	0.32627	3
0.052779	0.10487	0.32627	3
0.052993	0.10507	0.32203	3
0.053196	0.10557	0.32627	3
0.072273	0.11649	0.32735	3
0.072732	0.11764	0.33184	3
0.071898	0.11689	0.33184	3
0.07466	0.11861	0.32735	3
0.072273	0.11649	0.32735	3
0.07466	0.11873	0.32735	3
0.07259	0.11753	0.33184	3
0.0742	0.11823	0.32735	3
0.072745	0.11703	0.32735	3
0.073173	0.11738	0.32735	3
0.85075	0.93697	0.93697	8
0.87127	0.96218	0.96218	8
0.87943	0.97479	0.97479	8
0.83776	0.92017	0.92017	8
0.87936	0.97479	0.97479	8
0.8776	0.97059	0.97059	8
0.85075	0.93697	0.93697	8
0.83418	0.91597	0.91597	8
0.87693	0.97059	0.97059	8
0.83418	0.91597	0.91597	8
0.86237	0.99123	0.99123	8
0.84649	0.99318	1	8
0.85588	0.99561	0.99561	8
0.85996	0.98684	0.98684	8
0.85027	0.99158	0.99561	8
0.85996	0.98684	0.98684	8
0.84649	0.99318	1	8
0.85132	0.99191	0.99561	8
0.85733	0.99561	0.99561	8
0.86153	0.99123	0.99123	8
0.87222	0.98755	0.98755	8
0.86825	0.9917	0.9917	8
0.87137	0.9751	0.9751	8
0.87092	0.9917	0.9917	8
0.87281	0.97925	0.97925	8
0.86964	0.98755	0.98755	8
0.87137	0.98755	0.98755	8
0.87322	0.97925	0.97925	8
0.87282	0.98755	0.98755	8
0.87021	0.9834	0.9834	8
0.80591	0.97736	1	8
0.82425	0.9841	0.9958	8
0.79412	0.97218	1	8
0.81589	0.98105	0.9958	8
0.83451	0.98631	0.9958	8
0.80591	0.97736	1	8
0.82007	0.98207	0.9958	8
0.79832	0.97479	1	8
0.78832	0.96637	1	8
0.79832	0.97369	1	8
0.87703	0.99588	0.99588	8
0.87124	1	1	8
0.8725	0.99588	0.99588	8
0.87809	0.99588	0.99588	8
0.87703	0.99588	0.99588	8
0.87124	1	1	8
0.88198	0.98765	0.98765	8
0.88299	0.99177	0.99177	8
0.88342	0.99177	0.99177	8
0.87872	0.99588	0.99588	8
0.73204	0.93577	0.99519	8
0.73793	0.94103	0.99519	8
0.74024	0.94348	0.99038	8
0.72378	0.92872	0.99519	8
0.73176	0.93548	0.99519	8
0.77235	0.96389	0.98558	8
0.76596	0.95952	0.98558	8
0.73683	0.93983	0.99519	8
0.77298	0.96098	0.98077	8
0.73683	0.94013	0.99519	8
0.86341	1	1	8
0.86863	0.99574	0.99574	8
0.85532	1	1	8
0.86486	1	1	8
0.86553	0.99574	0.99574	8
0.85965	1	1	8
0.86607	0.99574	0.99574	8
0.8697	0.99574	0.99574	8
0.86863	0.99574	0.99574	8
0.86486	1	1	8
0.86751	0.99571	0.99571	8
0.87379	0.99142	0.99142	8
0.87811	0.99142	0.99142	8
0.86723	0.99571	0.99571	8
0.86959	0.99571	0.99571	8
0.87702	0.99142	0.99142	8
0.86266	1	1	8
0.86323	0.99571	0.99571	8
0.8773	0.99142	0.99142	8
0.86266	1	1	8
0.89149	0.99582	0.99582	8
0.8962	0.99163	0.99163	8
0.89582	0.99582	0.99582	8
0.89116	1	1	8
0.89103	1	1	8
0.8897	0.99582	0.99582	8
0.89583	0.98745	0.98745	8
0.89582	0.99582	0.99582	8
0.89512	0.99582	0.99582	8
0.89033	0.99582	0.99582	8
0.75	0.93243	1	8
0.75581	0.93784	1	8
0.76395	0.9467	1	8
0.76536	0.94755	1	8
0.7788	0.95835	1	8
0.76395	0.9467	1	8
0.77119	0.9533	1	8
0.75	0.93281	1	8
0.77273	0.95455	1	8
0.76536	0.94755	1	8
0.88235	0.89423	0.36543	2
0.86203	0.87019	0.35979	2
0.9018	0.91827	0.36642	2
0.88257	0.89423	0.36543	2
0.9008	0.91827	0.36348	2
0.86672	0.875	0.36178	2
0.86971	0.87981	0.35954	2
0.89884	0.91346	0.36761	2
0.90155	0.91827	0.36642	2
0.89771	0.91346	0.36627	2
0.93519	0.93519	0.52743	2
0.93981	0.93981	0.52939	2
0.97685	0.97685	0.52008	2
0.9537	0.9537	0.52874	2
0.94907	0.94907	0.52972	2
0.94907	0.94907	0.53109	2
0.94907	0.94907	0.53109	2
0.97685	0.97685	0.52008	2
0.96296	0.96296	0.5216	2
0.97685	0.97685	0.52008	2
0.9381	0.9381	0.47798	2
0.96303	0.96667	0.47953	2
0.96679	0.97143	0.48007	2
0.94762	0.94762	0.48283	2
0.9381	0.9381	0.47798	2
0.9381	0.9381	0.47798	2
0.9381	0.9381	0.47798	2
0.95714	0.95714	0.48147	2
0.97127	0.97619	0.4788	2
0.9619	0.9619	0.48095	2
0.9486	0.9486	0.46134	2
0.96336	0.96729	0.45652	2
0.9486	0.9486	0.46292	2
0.95794	0.95794	0.46246	2
0.93925	0.93925	0.46963	2
0.96262	0.96262	0.46038	2
0.9486	0.9486	0.461	2
0.9486	0.9486	0.46543	2
0.94393	0.94393	0.46755	2
0.93458	0.93458	0.47115	2
1	0.64093	0.19409	4
1	0.63679	0.20601	4
1	0.63964	0.19424	4
1	0.63543	0.20675	4
1	0.63689	0.20675	4
1	0.63598	0.2037	4
1	0.64179	0.19403	4
1	0.63964	0.19424	4
1	0.63862	0.19831	4
1	0.64	0.19409	4
0.96552	0.62835	0.20392	4
0.97845	0.63671	0.1942	4
0.97414	0.63385	0.19634	4
0.97414	0.63429	0.19735	4
0.95259	0.61851	0.21762	4
0.96983	0.63148	0.20346	4
0.94828	0.61614	0.22264	4
0.97845	0.63671	0.1942	4
0.96983	0.63107	0.20065	4
0.95259	0.61902	0.21762	4
0.98673	0.69595	0.24013	4
0.95575	0.67127	0.26643	4
0.99115	0.69965	0.23244	4
0.95575	0.67127	0.26643	4
0.99115	0.70067	0.23244	4
0.9646	0.67826	0.26036	4
0.98673	0.69675	0.23725	4
0.97788	0.68756	0.25207	4
0.9823	0.69367	0.2434	4
0.99558	0.70263	0.22467	4
0.98198	0.62134	0.21232	4
0.96847	0.61872	0.25076	4
0.97297	0.61976	0.24105	4
0.96847	0.61854	0.25019	4
0.96847	0.61837	0.25353	4
0.97748	0.61817	0.21575	4
0.98649	0.62733	0.1973	4
0.98649	0.62348	0.19996	4
0.97748	0.62022	0.22456	4
0.96847	0.61844	0.24979	4
0.97872	0.638	0.25623	4
0.97872	0.63819	0.25822	4
0.98298	0.64375	0.24679	4
0.98298	0.64312	0.25097	4
0.97447	0.63459	0.26953	4
0.98298	0.6432	0.24679	4
0.97872	0.63809	0.26238	4
0.98723	0.65052	0.23946	4
0.98723	0.64713	0.24163	4
0.98723	0.64748	0.24301	4
0.095456	0.67822	0.97531	3
0.095456	0.67822	0.97531	3
0.096317	0.68399	0.97119	3
0.095869	0.67942	0.97119	3
0.095295	0.67844	0.97942	3
0.095869	0.67942	0.97119	3
0.096282	0.68325	0.97119	3
0.095051	0.67776	0.97531	3
0.095456	0.67822	0.97531	3
0.096282	0.68355	0.97119	3
0.091518	0.71167	0.96748	3
0.091213	0.70817	0.95122	3
0.091491	0.70835	0.97154	3
0.091272	0.70977	0.96748	3
0.091962	0.71283	0.96341	3
0.091186	0.7084	0.95528	3
0.091655	0.71184	0.97154	3
0.090433	0.7042	0.94309	3
0.091518	0.7108	0.96748	3
0.091213	0.70826	0.95122	3
0.083001	0.68218	0.96281	3
0.083001	0.68082	0.96281	3
0.082645	0.67851	0.96281	3
0.081639	0.67329	0.97107	3
0.081598	0.67183	0.96694	3
0.082645	0.67784	0.96694	3
0.08336	0.68509	0.96281	3
0.082293	0.67646	0.96694	3
0.082645	0.67678	0.96694	3
0.08355	0.68687	0.96281	3
0.10628	0.69375	0.93522	3
0.10699	0.69671	0.93117	3
0.10665	0.69537	0.93522	3
0.10723	0.6973	0.93117	3
0.10436	0.68598	0.93927	3
0.10744	0.69764	0.93117	3
0.10618	0.69297	0.93927	3
0.10723	0.6973	0.93117	3
0.10618	0.69297	0.93927	3
0.10699	0.69671	0.93117	3
0.11154	0.79319	0.98795	3
0.10442	0.79879	1	3
0.11806	0.79008	0.97992	3
0.108	0.79736	0.99598	3
0.10448	0.7988	1	3
0.11655	0.78975	0.97992	3
0.10843	0.79745	0.99598	3
0.10975	0.79463	0.99197	3
0.11506	0.7944	0.98795	3
0.10964	0.7946	0.99197	3
0.080816	0.75003	0.94286	3
0.080633	0.72153	0.89796	3
0.080816	0.7488	0.94286	3
0.081	0.72481	0.90204	3
0.082915	0.7606	0.96735	3
0.081166	0.7512	0.94694	3
0.078717	0.73364	0.91837	3
0.079532	0.72849	0.9102	3
0.081866	0.75628	0.9551	3
0.081366	0.72809	0.90612	3
0.85202	0.19831	0.099264	1
0.83857	0.196	0.099829	1
0.84305	0.19565	0.098293	1
0.83408	0.19602	0.10099	1
0.83408	0.19619	0.10099	1
0.83857	0.19559	0.099141	1
0.8296	0.19476	0.10044	1
0.83857	0.19559	0.099141	1
0.83408	0.19537	0.099936	1
0.84305	0.19604	0.098293	1
0.94196	0.2259	0.11607	1
0.94196	0.22584	0.11775	1
0.94196	0.22592	0.11607	1
0.94196	0.22598	0.11775	1
0.9375	0.22562	0.11884	1
0.94196	0.22598	0.11775	1
0.9375	0.22602	0.11996	1
0.94196	0.22628	0.11718	1
0.9375	0.2269	0.12097	1
0.94196	0.2262	0.11775	1
0.97778	0.25375	0.146	1
0.98222	0.25425	0.14484	1
0.98222	0.25459	0.14406	1
0.98222	0.25468	0.14406	1
0.98222	0.25446	0.14352	1
0.98222	0.25377	0.14406	1
0.97778	0.25391	0.146	1
0.97778	0.25472	0.14775	1
0.98222	0.25387	0.14418	1
0.97778	0.25375	0.146	1
0.96861	0.25883	0.13899	1
0.95516	0.25453	0.13706	1
0.97309	0.25844	0.13695	1
0.96413	0.25753	0.13835	1
0.97758	0.25925	0.1359	1
0.97758	0.25917	0.1359	1
0.96861	0.25883	0.13899	1
0.95964	0.25612	0.13771	1
0.96861	0.25798	0.13739	1
0.97309	0.25794	0.13595	1
0.99038	0.18857	0.066661	1
0.96154	0.1821	0.064719	1
0.99038	0.18835	0.066661	1
0.95192	0.17968	0.064072	1
0.95673	0.18101	0.064395	1
0.98558	0.18729	0.066337	1
0.99038	0.18835	0.066661	1
0.97596	0.18529	0.06569	1
0.96154	0.1821	0.064719	1
0.99519	0.18862	0.065259	1
0.90541	0.22234	0.11576	1
0.9009	0.22275	0.11769	1
0.9009	0.22312	0.11769	1
0.8964	0.22154	0.1171	1
0.92793	0.22605	0.11546	1
0.91892	0.22501	0.1159	1
0.8964	0.22164	0.1171	1
0.9009	0.22289	0.11769	1
0.92793	0.2256	0.11493	1
0.91441	0.22348	0.11533	1
0.94538	0.27548	0.1708	1
0.94958	0.27502	0.16871	1
0.94958	0.27465	0.16828	1
0.94538	0.27548	0.1708	1
0.94538	0.27548	0.1708	1
0.94538	0.27601	0.17189	1
0.94538	0.27608	0.17151	1
0.94958	0.27692	0.17156	1
0.95378	0.27562	0.16831	1
0.94538	0.2757	0.17107	1
0.35565	0.87748	1	3
0.35983	0.884	1	3
0.35983	0.88218	1	3
0.35983	0.8851	1	3
0.35565	0.87947	1	3
0.35565	0.87918	1	3
0.36402	0.88694	1	3
0.35565	0.87787	1	3
0.35565	0.87918	1	3
0.35983	0.88145	1	3
0.24837	0.59275	0.72294	3
0.24919	0.59666	0.7316	3
0.24935	0.59573	0.72727	3
0.24935	0.59573	0.72727	3
0.24872	0.59434	0.72727	3
0.2488	0.59545	0.72727	3
0.24838	0.59542	0.7316	3
0.24838	0.5959	0.7316	3
0.24856	0.5943	0.72727	3
0.2494	0.59823	0.73593	3
0.23753	0.53458	0.64957	3
0.23559	0.52855	0.64103	3
0.23216	0.51949	0.62821	3
0.23559	0.5284	0.64103	3
0.23109	0.51642	0.62393	3
0.24138	0.54416	0.66239	3
0.23753	0.53458	0.64957	3
0.23414	0.52539	0.63675	3
0.23559	0.52868	0.64103	3
0.23187	0.51921	0.62821	3
0.25477	0.61431	0.75439	3
0.25439	0.61716	0.76316	3
0.25439	0.61716	0.76316	3
0.25439	0.61779	0.76316	3
0.25477	0.61431	0.75439	3
0.25439	0.61779	0.76316	3
0.25404	0.61518	0.75877	3
0.25477	0.61431	0.75439	3
0.2547	0.6197	0.76754	3
0.25439	0.61669	0.76316	3
0.28433	0.67563	0.83043	3
0.28472	0.67574	0.83043	3
0.28524	0.67655	0.83043	3
0.28623	0.67582	0.82609	3
0.28433	0.67563	0.83043	3
0.2853	0.6745	0.82609	3
0.28535	0.67669	0.83043	3
0.28515	0.67418	0.82609	3
0.28627	0.67588	0.82609	3
0.28524	0.67596	0.83043	3
0.24363	0.51874	0.62712	3
0.245	0.52208	0.63136	3
0.24282	0.5162	0.62288	3
0.24843	0.53103	0.64407	3
0.24721	0.52765	0.63983	3
0.24188	0.51337	0.61864	3
0.24998	0.53414	0.64831	3
0.24524	0.52218	0.63136	3
0.24196	0.51352	0.61864	3
0.24363	0.51874	0.62712	3
0.36525	0.74096	0.88235	3
0.3659	0.7397	0.87815	3
0.36528	0.73933	0.87815	3
0.36664	0.74221	0.88235	3
0.3673	0.74062	0.87815	3
0.36649	0.73802	0.87395	3
0.36482	0.74045	0.88235	3
0.36525	0.74096	0.88235	3
0.36544	0.73527	0.86975	3
0.36525	0.74096	0.88235	3
0.33826	0.72998	0.88034	3
0.33598	0.72792	0.88034	3
0.33761	0.72799	0.87607	3
0.33761	0.72799	0.87607	3
0.33627	0.72839	0.88034	3
0.33636	0.72845	0.88034	3
0.33695	0.72749	0.87607	3
0.33828	0.72861	0.87607	3
0.33828	0.72844	0.87607	3
0.33695	0.72749	0.87607	3
0.35314	0.76593	0.91453	3
0.35223	0.76341	0.91026	3
0.35126	0.76713	0.92308	3
0.35334	0.76629	0.91453	3
0.35305	0.76565	0.91453	3
0.35143	0.76546	0.9188	3
0.35174	0.76445	0.91453	3
0.35145	0.76759	0.92308	3
0.35096	0.76501	0.9188	3
0.35373	0.76648	0.91453	3
0.32906	0.73271	0.88462	3
0.32947	0.73321	0.88462	3
0.3289	0.73146	0.88462	3
0.3289	0.73131	0.88462	3
0.329	0.7291	0.87607	3
0.32959	0.73137	0.88034	3
0.32946	0.73006	0.87607	3
0.32946	0.7306	0.87607	3
0.32871	0.73067	0.88034	3
0.32946	0.73006	0.87607	3
0.29293	0.69365	0.85217	3
0.2928	0.69361	0.85217	3
0.2927	0.69288	0.85217	3
0.29302	0.69496	0.85652	3
0.29281	0.69242	0.84783	3
0.2929	0.69486	0.85652	3
0.29302	0.6949	0.85652	3
0.29308	0.69436	0.85217	3
0.29158	0.69382	0.85652	3
0.29248	0.69164	0.84783	3
0.31832	0.70413	0.85294	3
0.31826	0.70393	0.85294	3
0.31823	0.70617	0.86134	3
0.31826	0.70393	0.85294	3
0.31873	0.70433	0.85294	3
0.31702	0.70244	0.85294	3
0.31848	0.70687	0.86134	3
0.31823	0.70617	0.86134	3
0.31848	0.70684	0.86134	3
0.31886	0.70458	0.85294	3
0.06499	0.058267	0.071713	7
0.061572	0.055415	0.067729	7
0.061379	0.05503	0.067729	7
0.066335	0.058267	0.071713	7
0.061379	0.05503	0.067729	7
0.066335	0.058267	0.071713	7
0.06499	0.058267	0.071713	7
0.061572	0.055415	0.067729	7
0.061572	0.055415	0.067729	7
0.065438	0.058267	0.071713	7
0.061572	0.055415	0.067729	7
0.061379	0.05503	0.067729	7
0.061379	0.05503	0.067729	7
0.061379	0.05503	0.067729	7
0.061379	0.05503	0.067729	7
0.061379	0.05503	0.067729	7
